;x12;x13;x14;x15;x22;x23;x32;x33;x34;y2;y3;y4
237;12.199613;290.09985;0.0;765.35034;290.09985;0.0;290.09985;0.0;765.35034;12.361769;37.490564;12.199613
238;12.199627;298.97195;0.0;775.29886;298.97195;0.0;298.97195;0.0;775.29886;12.354783;37.445144;12.199627
239;12.19964;304.35536;0.0;819.93351;304.35536;0.0;304.35536;0.0;819.93351;12.318096;37.398483;12.19964
240;12.199654;306.35269;0.0;858.21742;306.35269;0.0;306.35269;0.0;858.21742;12.285438;37.351293;12.199654
241;12.199667;337.8084;0.0;801.20433;337.8084;0.0;337.8084;0.0;801.20433;12.331624;37.301845;12.199667
242;12.199681;357.30748;0.0;759.38992;357.30748;0.0;357.30748;0.0;759.38992;12.365795;37.247921;12.199681
243;12.199694;364.54395;0.0;717.47262;364.54395;0.0;364.54395;0.0;717.47262;12.401319;37.192081;12.199694
244;12.199708;294.70796;0.0;713.98855;294.70796;0.0;294.70796;0.0;713.98855;12.405539;37.140405;12.199708
245;12.199721;250.30927;0.0;752.14095;250.30927;0.0;250.30927;0.0;752.14095;12.374575;37.098861;12.199721
246;12.199735;233.82685;0.0;845.59903;233.82685;0.0;233.82685;0.0;845.59903;12.296275;37.06168;12.199735
247;12.199748;234.15131;0.0;855.76455;234.15131;0.0;234.15131;0.0;855.76455;12.286518;37.02568;12.199748
248;12.199762;235.91928;0.0;822.03532;235.91928;0.0;235.91928;0.0;822.03532;12.313659;36.989356;12.199762
249;12.199775;236.58282;0.0;775.42407;236.58282;0.0;236.58282;0.0;775.42407;12.35274;36.952856;12.199775
250;12.199789;263.17488;0.0;758.78495;263.17488;0.0;263.17488;0.0;758.78495;12.367831;36.914522;12.199789
251;12.199802;279.75634;0.0;714.91455;279.75634;0.0;279.75634;0.0;714.91455;12.405474;36.872387;12.199802
252;12.199816;285.91049;0.0;762.48911;285.91049;0.0;285.91049;0.0;762.48911;12.365777;36.828623;12.199816
253;12.199829;300.84268;0.0;785.27101;300.84268;0.0;300.84268;0.0;785.27101;12.345651;36.783407;12.199829
254;12.199843;309.60473;0.0;762.31138;309.60473;0.0;309.60473;0.0;762.31138;12.363602;36.736155;12.199843
255;12.199856;312.85415;0.0;714.7192;312.85415;0.0;312.85415;0.0;714.7192;12.403127;36.688041;12.199856
256;12.19987;240.82391;0.0;721.59388;240.82391;0.0;240.82391;0.0;721.59388;12.398435;36.64453;12.19987
257;12.199856;195.43034;0.0;738.42426;195.43034;0.0;195.43034;0.0;738.42426;12.199858;36.611398;12.199856
258;12.199852;299.69953;0.0;785.07821;299.69953;0.0;299.69953;0.0;785.07821;12.347104;36.569972;12.199852
259;12.199865;322.50113;0.0;818.66391;322.50113;0.0;322.50113;0.0;818.66391;12.318207;36.522384;12.199865
260;12.199879;339.44808;0.0;808.30282;339.44808;0.0;339.44808;0.0;808.30282;12.32554;36.471054;12.199879
261;12.199892;345.75075;0.0;834.7792;345.75075;0.0;345.75075;0.0;834.7792;12.30298;36.418057;12.199892
262;12.199906;382.70386;0.0;796.75196;382.70386;0.0;382.70386;0.0;796.75196;12.335432;36.362118;12.199906
263;12.199919;405.2351;0.0;800.43798;405.2351;0.0;405.2351;0.0;800.43798;12.333683;36.300988;12.199919
264;12.199933;413.59508;0.0;842.4516;413.59508;0.0;413.59508;0.0;842.4516;12.299338;36.237644;12.199933
265;12.199946;268.55901;0.0;884.16568;268.55901;0.0;268.55901;0.0;884.16568;12.263972;36.183433;12.199946
266;12.199943;300.96002;0.0;899.44865;300.96002;0.0;300.96002;0.0;899.44865;12.249896;36.146171;12.199943
267;12.199957;247.37547;0.0;861.04481;247.37547;0.0;247.37547;0.0;861.04481;12.281101;36.104231;12.199957
268;12.19997;344.59182;0.0;816.48204;344.59182;0.0;344.59182;0.0;816.48204;12.318668;36.057759;12.19997
269;12.199984;282.21176;0.0;806.73169;282.21176;0.0;282.21176;0.0;806.73169;12.32808;36.008338;12.199984
270;12.199997;310.71185;0.0;840.75819;310.71185;0.0;310.71185;0.0;840.75819;12.300684;35.962191;12.199997
271;12.2;244.79635;0.0;873.62301;244.79635;0.0;244.79635;0.0;873.62301;12.273046;35.918388;12.2
272;12.199982;200.82459;0.0;889.86512;200.82459;0.0;200.82459;0.0;889.86512;12.199991;35.884514;12.199982
273;12.199949;308.44571;0.0;860.89755;308.44571;0.0;308.44571;0.0;860.89755;12.281341;35.848973;12.199949
274;12.199963;280.39989;0.0;813.35232;280.39989;0.0;280.39989;0.0;813.35232;12.321028;35.795725;12.199963
275;12.199976;300.25115;0.0;790.94231;300.25115;0.0;300.25115;0.0;790.94231;12.340851;35.751972;12.199976
276;12.199989;317.15256;0.0;718.33892;317.15256;0.0;317.15256;0.0;718.33892;12.402528;35.704077;12.199989
277;12.2;255.50822;0.0;765.95385;255.50822;0.0;255.50822;0.0;765.95385;12.362974;35.65909;12.2
278;12.2;215.31919;0.0;794.08262;215.31919;0.0;215.31919;0.0;794.08262;12.33849;35.623223;12.2
279;12.199961;200.39495;0.0;776.8594;200.39495;0.0;200.39495;0.0;776.8594;12.199962;35.591307;12.199961
280;12.199939;244.6224;0.0;730.11915;244.6224;0.0;244.6224;0.0;730.11915;12.390234;35.557508;12.199939
281;12.199952;273.72215;0.0;686.14171;273.72215;0.0;273.72215;0.0;686.14171;12.4278;35.517118;12.199952
282;12.199966;284.52957;0.0;696.91408;284.52957;0.0;284.52957;0.0;696.91408;12.420122;35.473868;12.199966
283;12.199979;294.99878;0.0;741.83979;294.99878;0.0;294.99878;0.0;741.83979;12.383171;35.429126;12.199979
284;12.199993;300.52557;0.0;779.61386;300.52557;0.0;300.52557;0.0;779.61386;12.350919;35.383066;12.199993
285;12.2;302.57211;0.0;775.507;302.57211;0.0;302.57211;0.0;775.507;12.353019;35.336463;12.2
286;12.2;268.46774;0.0;732.23228;268.46774;0.0;268.46774;0.0;732.23228;12.388425;35.292002;12.2
287;12.2;246.92688;0.0;690.72464;246.92688;0.0;246.92688;0.0;690.72464;12.423629;35.252464;12.2
288;12.2;238.93077;0.0;688.08333;238.93077;0.0;238.93077;0.0;688.08333;12.427149;35.215043;12.2
289;12.2;261.82291;0.0;726.7367;261.82291;0.0;261.82291;0.0;726.7367;12.39575;35.176667;12.2
290;12.2;276.9107;0.0;771.14702;276.9107;0.0;276.9107;0.0;771.14702;12.358299;35.134875;12.2
291;12.2;282.5143;0.0;859.01747;282.5143;0.0;282.5143;0.0;859.01747;12.283786;35.0916;12.2
292;12.2;260.44144;0.0;824.69992;260.44144;0.0;260.44144;0.0;824.69992;12.311431;35.049399;12.2
293;12.2;246.09359;0.0;778.27572;246.09359;0.0;246.09359;0.0;778.27572;12.350379;35.010457;12.2
294;12.2;240.76569;0.0;762.43065;240.76569;0.0;240.76569;0.0;762.43065;12.364818;34.972924;12.2
295;12.2;262.64958;0.0;791.73258;262.64958;0.0;262.64958;0.0;791.73258;12.341471;34.934311;12.2
296;12.2;276.85296;0.0;815.34961;276.85296;0.0;276.85296;0.0;815.34961;12.321714;34.89247;12.2
297;12.2;282.12711;0.0;837.38491;282.12711;0.0;282.12711;0.0;837.38491;12.302198;34.849234;12.2
298;12.2;226.29435;0.0;813.68865;226.29435;0.0;226.29435;0.0;813.68865;12.320774;34.809363;12.2
299;12.199966;190.84684;0.0;766.04598;190.84684;0.0;190.84684;0.0;766.04598;12.199967;34.777585;12.199966
300;12.199973;298.2152;0.0;738.25936;298.2152;0.0;298.2152;0.0;738.25936;12.384571;34.733145;12.199973
301;12.199987;311.5817;0.0;761.9144;311.5817;0.0;311.5817;0.0;761.9144;12.366104;34.68637;12.199987
302;12.2;322.04374;0.0;808.73757;322.04374;0.0;322.04374;0.0;808.73757;12.327382;34.637307;12.2
303;12.2;325.9367;0.0;841.71829;325.9367;0.0;325.9367;0.0;841.71829;12.298972;34.587215;12.2
304;12.2;272.72391;0.0;830.53452;272.72391;0.0;272.72391;0.0;830.53452;12.306995;34.535243;12.2
305;12.2;316.86455;0.0;785.46856;316.86455;0.0;316.86455;0.0;785.46856;12.344074;34.489317;12.2
306;12.2;334.33952;0.0;705.53756;334.33952;0.0;334.33952;0.0;705.53756;12.411465;34.438804;12.2
307;12.2;269.93256;0.0;710.06302;269.93256;0.0;269.93256;0.0;710.06302;12.409017;34.391343;12.2
308;12.2;227.95992;0.0;752.47005;227.95992;0.0;227.95992;0.0;752.47005;12.374323;34.353408;12.2
309;12.2;212.37341;0.0;793.76789;212.37341;0.0;212.37341;0.0;793.76789;12.339284;34.319599;12.2
310;12.2;236.63076;0.0;795.9875;236.63076;0.0;236.63076;0.0;795.9875;12.336114;34.285297;12.2
311;12.2;253.29371;0.0;749.54294;253.29371;0.0;253.29371;0.0;749.54294;12.374015;34.247255;12.2
312;12.2;259.48534;0.0;705.2882;259.48534;0.0;259.48534;0.0;705.2882;12.411348;34.207576;12.2
313;12.199992;197.95648;0.0;696.36602;197.95648;0.0;197.95648;0.0;696.36602;12.200993;34.171577;12.199992
314;12.199998;266.60991;0.0;730.97906;266.60991;0.0;266.60991;0.0;730.97906;12.392173;34.129761;12.199998
315;12.2;242.25117;0.0;777.30426;242.25117;0.0;242.25117;0.0;777.30426;12.353296;34.09077;12.2
316;12.2;302.88157;0.0;835.26205;302.88157;0.0;302.88157;0.0;835.26205;12.303761;34.049483;12.2
317;12.2;343.14418;0.0;805.62999;343.14418;0.0;343.14418;0.0;805.62999;12.327388;33.999095;12.2
318;12.2;358.09905;0.0;758.16119;358.09905;0.0;358.09905;0.0;758.16119;12.367033;33.944749;12.2
319;12.2;341.92504;0.0;736.50017;341.92504;0.0;341.92504;0.0;736.50017;12.386243;33.890399;12.2
320;12.2;330.38156;0.0;760.56197;330.38156;0.0;330.38156;0.0;760.56197;12.367357;33.838619;12.2
321;12.2;326.09038;0.0;853.99081;326.09038;0.0;326.09038;0.0;853.99081;12.2896;33.787975;12.2
322;12.2;354.33736;0.0;881.4352;354.33736;0.0;354.33736;0.0;881.4352;12.265672;33.735746;12.2
323;12.2;372.4251;0.0;863.42718;372.4251;0.0;372.4251;0.0;863.42718;12.279436;33.679395;12.2
324;12.2;379.14053;0.0;816.52531;379.14053;0.0;379.14053;0.0;816.52531;12.318236;33.621267;12.2
325;12.2;271.13712;0.0;783.85096;271.13712;0.0;271.13712;0.0;783.85096;12.346399;33.569003;12.2
326;12.2;298.3998;0.0;767.59202;298.3998;0.0;298.3998;0.0;767.59202;12.361242;33.524703;12.2
327;12.2;308.66975;0.0;812.79344;308.66975;0.0;308.66975;0.0;812.79344;12.32404;33.47769;12.2
328;12.2;312.49482;0.0;850.04585;312.49482;0.0;312.49482;0.0;850.04585;12.292204;33.42967;12.2
329;12.2;313.91395;0.0;845.09829;313.91395;0.0;313.91395;0.0;845.09829;12.295005;33.381275;12.2
330;12.2;314.43612;0.0;802.49954;314.43612;0.0;314.43612;0.0;802.49954;12.329869;33.332741;12.2
331;12.2;321.35197;0.0;757.54007;321.35197;0.0;321.35197;0.0;757.54007;12.36797;33.283705;12.2
332;12.2;325.63116;0.0;755.74217;325.63116;0.0;325.63116;0.0;755.74217;12.370789;33.233686;12.2
333;12.2;327.21921;0.0;794.88439;327.21921;0.0;327.21921;0.0;794.88439;12.338964;33.183247;12.2
334;12.2;292.44683;0.0;838.97939;292.44683;0.0;292.44683;0.0;838.97939;12.301754;33.135028;12.2
335;12.2;270.53139;0.0;847.48643;270.53139;0.0;270.53139;0.0;847.48643;12.29337;33.09182;12.2
336;12.2;262.39645;0.0;844.52828;262.39645;0.0;262.39645;0.0;844.52828;12.294901;33.050765;12.2
337;12.2;271.30451;0.0;798.30715;271.30451;0.0;271.30451;0.0;798.30715;12.333703;33.009705;12.2
338;12.2;277.65259;0.0;783.26108;277.65259;0.0;277.65259;0.0;783.26108;12.347483;32.967232;12.2
339;12.2;280.01238;0.0;813.2248;280.01238;0.0;280.01238;0.0;813.2248;12.323571;32.924134;12.2
340;12.2;226.48728;0.0;860.64981;226.48728;0.0;226.48728;0.0;860.64981;12.283951;32.884459;12.2
341;12.199963;192.76087;0.0;887.05437;192.76087;0.0;192.76087;0.0;887.05437;12.199965;32.852497;12.199963
342;12.19996;302.495;0.0;862.62914;302.495;0.0;302.495;0.0;862.62914;12.279977;32.810068;12.19996
343;12.199973;330.27147;0.0;814.95091;330.27147;0.0;330.27147;0.0;814.95091;12.319621;32.761654;12.199973
344;12.199987;349.64669;0.0;787.85506;349.64669;0.0;349.64669;0.0;787.85506;12.343265;32.708906;12.199987
345;12.2;356.84742;0.0;806.25339;356.84742;0.0;356.84742;0.0;806.25339;12.329171;32.654253;12.2
346;12.2;275.19909;0.0;777.19408;275.19909;0.0;275.19909;0.0;777.19408;12.35366;32.602096;12.2
347;12.2;312.67479;0.0;809.55605;312.67479;0.0;312.67479;0.0;809.55605;12.32575;32.556273;12.2
348;12.2;326.87594;0.0;797.5531;326.87594;0.0;326.87594;0.0;797.5531;12.334461;32.506701;12.2
349;12.2;319.09881;0.0;752.21724;319.09881;0.0;319.09881;0.0;752.21724;12.371787;32.456616;12.2
350;12.2;312.88267;0.0;715.23005;312.88267;0.0;312.88267;0.0;715.23005;12.403411;32.407885;12.2
351;12.2;310.56915;0.0;738.51175;310.56915;0.0;310.56915;0.0;738.51175;12.38533;32.359765;12.2
352;12.2;293.62655;0.0;781.29971;293.62655;0.0;293.62655;0.0;781.29971;12.350298;32.312953;12.2
353;12.2;283.24152;0.0;822.16838;283.24152;0.0;283.24152;0.0;822.16838;12.315596;32.26853;12.2
354;12.2;279.388;0.0;823.54409;279.388;0.0;279.388;0.0;823.54409;12.313128;32.225127;12.2
355;12.2;218.98874;0.0;784.16203;218.98874;0.0;218.98874;0.0;784.16203;12.345163;32.186063;12.2
356;12.199977;302.38129;0.0;739.77301;302.38129;0.0;302.38129;0.0;739.77301;12.382613;32.150706;12.199977
357;12.199991;281.37937;0.0;731.68176;281.37937;0.0;281.37937;0.0;731.68176;12.390668;32.105769;12.199991
358;12.2;365.09382;0.0;766.8705;365.09382;0.0;365.09382;0.0;766.8705;12.362271;32.056879;12.2
359;12.2;292.35318;0.0;812.98683;292.35318;0.0;292.35318;0.0;812.98683;12.323544;31.996977;12.2
360;12.2;262.15903;0.0;827.63162;262.15903;0.0;262.15903;0.0;827.63162;12.310094;31.95672;12.2
361;12.199993;285.90487;0.0;784.19615;285.90487;0.0;285.90487;0.0;784.19615;12.3441;31.91966;12.199993
362;12.2;212.38891;0.0;736.81805;212.38891;0.0;212.38891;0.0;736.81805;12.384833;31.881289;12.2
363;12.199981;309.87161;0.0;715.91282;309.87161;0.0;309.87161;0.0;715.91282;12.403424;31.843551;12.199981
364;12.199994;225.55727;0.0;740.70002;225.55727;0.0;225.55727;0.0;740.70002;12.383922;31.80179;12.199994
365;12.199958;177.86965;0.0;788.39043;177.86965;0.0;177.86965;0.0;788.39043;12.19996;31.771225;12.199958
366;12.199903;160.19507;0.0;824.25556;160.19507;0.0;160.19507;0.0;824.25556;12.199905;31.74534;12.199903
367;12.199848;209.69635;0.0;805.46878;209.69635;0.0;209.69635;0.0;805.46878;12.19985;31.717419;12.199848
368;12.199846;242.35814;0.0;758.42;242.35814;0.0;242.35814;0.0;758.42;12.366664;31.682105;12.199846
369;12.199859;254.48889;0.0;726.36605;254.48889;0.0;254.48889;0.0;726.36605;12.394326;31.64358;12.199859
370;12.199873;267.19989;0.0;738.77719;267.19989;0.0;267.19989;0.0;738.77719;12.385273;31.595628;12.199873
371;12.199886;322.21473;0.0;778.68177;322.21473;0.0;322.21473;0.0;778.68177;12.352462;31.550052;12.199886
372;12.1999;347.08026;0.0;815.40058;347.08026;0.0;347.08026;0.0;815.40058;12.321052;31.498048;12.1999
373;12.199913;215.88249;0.0;809.6139;215.88249;0.0;215.88249;0.0;809.6139;12.324555;31.453044;12.199913
374;12.199919;227.32109;0.0;766.64171;227.32109;0.0;227.32109;0.0;766.64171;12.359751;31.413795;12.199919
375;12.199883;173.06158;0.0;725.99244;173.06158;0.0;173.06158;0.0;725.99244;12.199885;31.38356;12.199883
376;12.199835;75.543157;0.0;720.34715;75.543157;0.0;75.543157;0.0;720.34715;12.199836;31.364163;12.199835
377;12.199785;75.000003;0.0;759.96574;75.000003;0.0;75.000003;0.0;759.96574;12.199787;31.352571;12.199785
378;12.199732;75.0;0.0;803.7316;75.0;0.0;75.0;0.0;803.7316;12.199734;31.340987;12.199732
379;12.199677;75.0;0.0;811.40638;75.0;0.0;75.0;0.0;811.40638;12.199679;31.329402;12.199677
380;12.199624;75.0;0.0;775.93392;75.0;0.0;75.0;0.0;775.93392;12.199625;31.317818;12.199624
381;12.199569;75.0;0.0;791.5935;75.0;0.0;75.0;0.0;791.5935;12.199571;31.306234;12.199569
382;12.199517;75.0;0.0;777.35394;75.0;0.0;75.0;0.0;777.35394;12.199518;31.294649;12.199517
383;12.199463;75.0;0.0;807.97007;75.0;0.0;75.0;0.0;807.97007;12.199465;31.283065;12.199463
384;12.199407;75.0;0.0;855.29635;75.0;0.0;75.0;0.0;855.29635;12.199409;31.271481;12.199407
385;12.199348;75.0;0.0;875.82122;75.0;0.0;75.0;0.0;875.82122;12.19935;31.259896;12.199348
386;12.199295;75.0;0.0;774.89097;75.0;0.0;75.0;0.0;774.89097;12.199296;31.248312;12.199295
387;12.199244;75.0;0.0;727.18868;75.0;0.0;75.0;0.0;727.18868;12.199246;31.236727;12.199244
388;12.199196;75.0;0.0;700.7921;75.0;0.0;75.0;0.0;700.7921;12.199198;31.225143;12.199196
389;12.199148;75.0;0.0;719.96667;75.0;0.0;75.0;0.0;719.96667;12.19915;31.213559;12.199148
390;12.199098;75.0;0.0;767.08339;75.0;0.0;75.0;0.0;767.08339;12.1991;31.201974;12.199098
391;12.199057;286.4411;0.0;893.23704;286.4411;0.0;286.4411;0.0;893.23704;12.255942;31.179584;12.199057
392;12.19907;259.99903;0.0;880.42297;259.99903;0.0;259.99903;0.0;880.42297;12.265384;31.129135;12.19907
393;12.199084;292.27837;0.0;834.83142;292.27837;0.0;292.27837;0.0;834.83142;12.302945;31.086179;12.199084
394;12.199097;255.48913;0.0;798.38334;255.48913;0.0;255.48913;0.0;798.38334;12.334139;31.043219;12.199097
395;12.199111;229.20631;0.0;804.58893;229.20631;0.0;229.20631;0.0;804.58893;12.330286;31.006109;12.199111
396;12.199124;219.43582;0.0;752.18352;219.43582;0.0;219.43582;0.0;752.18352;12.374559;30.971584;12.199124
397;12.199109;202.00027;0.0;792.60585;202.00027;0.0;202.00027;0.0;792.60585;12.199111;30.938943;12.199109
398;12.199055;192.0147;0.0;793.13724;192.0147;0.0;192.0147;0.0;793.13724;12.199057;30.908638;12.199055
399;12.199006;262.71634;0.0;753.28478;262.71634;0.0;262.71634;0.0;753.28478;12.319614;30.87889;12.199006
400;12.199019;303.33803;0.0;709.68865;303.33803;0.0;303.33803;0.0;709.68865;12.407718;30.830943;12.199019
401;12.199032;289.89918;0.0;721.83072;289.89918;0.0;289.89918;0.0;721.83072;12.398901;30.785294;12.199032
402;12.199046;284.91386;0.0;757.58501;284.91386;0.0;284.91386;0.0;757.58501;12.370015;30.740965;12.199046
403;12.199032;141.61118;0.0;803.47802;141.61118;0.0;141.61118;0.0;803.47802;12.199034;30.706625;12.199032
404;12.198977;75.002672;0.0;817.31683;75.002672;0.0;75.002672;0.0;817.31683;12.198979;30.692879;12.198977
405;12.198922;75.0;0.0;786.37809;75.0;0.0;75.0;0.0;786.37809;12.198924;30.681295;12.198922
406;12.198878;250.05685;0.0;752.97167;250.05685;0.0;250.05685;0.0;752.97167;12.366788;30.661913;12.198878
407;12.198891;397.87613;0.0;732.8294;397.87613;0.0;397.87613;0.0;732.8294;12.389351;30.610042;12.198891
408;12.198905;261.68479;0.0;758.33424;261.68479;0.0;261.68479;0.0;758.33424;12.369239;30.565765;12.198905
409;12.198906;196.38619;0.0;806.03779;196.38619;0.0;196.38619;0.0;806.03779;12.199443;30.529467;12.198906
410;12.198915;263.83939;0.0;832.08163;263.83939;0.0;263.83939;0.0;832.08163;12.306751;30.486487;12.198915
411;12.198929;235.64233;0.0;774.45629;235.64233;0.0;235.64233;0.0;774.45629;12.353546;30.448269;12.198929
412;12.198903;150.59308;0.0;727.2736;150.59308;0.0;150.59308;0.0;727.2736;12.198905;30.417821;12.198903
413;12.198856;75.916263;0.0;695.8501;75.916263;0.0;75.916263;0.0;695.8501;12.198857;30.40006;12.198856
414;12.198808;75.000006;0.0;709.07468;75.000006;0.0;75.000006;0.0;709.07468;12.19881;30.388463;12.198808
415;12.198759;75.0;0.0;754.78872;75.0;0.0;75.0;0.0;754.78872;12.198761;30.376879;12.198759
416;12.198707;75.0;0.0;792.19563;75.0;0.0;75.0;0.0;792.19563;12.198709;30.365295;12.198707
417;12.198653;75.0;0.0;785.57168;75.0;0.0;75.0;0.0;785.57168;12.198655;30.35371;12.198653
418;12.198602;75.0;0.0;742.23952;75.0;0.0;75.0;0.0;742.23952;12.198603;30.342126;12.198602
419;12.198553;187.50962;0.0;702.0386;187.50962;0.0;187.50962;0.0;702.0386;12.198555;30.319997;12.198553
420;12.198506;213.74809;0.0;701.92945;213.74809;0.0;213.74809;0.0;701.92945;12.198508;30.288676;12.198506
421;12.198511;383.83796;0.0;784.77378;383.83796;0.0;383.83796;0.0;784.77378;12.347396;30.244016;12.198511
422;12.198525;281.97582;0.0;828.19872;281.97582;0.0;281.97582;0.0;828.19872;12.3107;30.198832;12.198525
423;12.198538;304.27077;0.0;835.03883;304.27077;0.0;304.27077;0.0;835.03883;12.303696;30.153275;12.198538
424;12.198552;232.5497;0.0;799.00729;232.5497;0.0;232.5497;0.0;799.00729;12.332822;30.110909;12.198552
425;12.198534;304.9074;0.0;753.23133;304.9074;0.0;304.9074;0.0;753.23133;12.369694;30.076968;12.198534
426;12.198547;290.78362;0.0;757.22708;290.78362;0.0;290.78362;0.0;757.22708;12.369227;30.03031;12.198547
427;12.198561;318.29348;0.0;788.4868;318.29348;0.0;318.29348;0.0;788.4868;12.344205;29.983801;12.198561
428;12.198574;338.37984;0.0;835.69952;338.37984;0.0;338.37984;0.0;835.69952;12.304716;29.93284;12.198574
429;12.198588;345.84861;0.0;855.45887;345.84861;0.0;345.84861;0.0;855.45887;12.287063;29.879903;12.198588
430;12.198601;265.8379;0.0;829.5982;265.8379;0.0;265.8379;0.0;829.5982;12.307477;29.831795;12.198601
431;12.198615;215.04858;0.0;726.55385;215.04858;0.0;215.04858;0.0;726.55385;12.393305;29.795284;12.198615
432;12.198578;196.19408;0.0;700.86229;196.19408;0.0;196.19408;0.0;700.86229;12.19858;29.763762;12.198578
433;12.198568;286.83937;0.0;720.8071;286.83937;0.0;286.83937;0.0;720.8071;12.400408;29.727527;12.198568
434;12.198581;345.36605;0.0;768.04861;345.36605;0.0;345.36605;0.0;768.04861;12.361267;29.677981;12.198581
435;12.198595;367.09744;0.0;799.15318;367.09744;0.0;367.09744;0.0;799.15318;12.334372;29.622682;12.198595
436;12.1986;184.59734;0.0;773.77242;184.59734;0.0;184.59734;0.0;773.77242;12.201682;29.578059;12.1986
437;12.198549;75.06764;0.0;727.93894;75.06764;0.0;75.06764;0.0;727.93894;12.19855;29.560692;12.198549
438;12.198501;75.0;0.0;692.0414;75.0;0.0;75.0;0.0;692.0414;12.198503;29.549107;12.198501
439;12.198454;193.69721;0.0;699.0833;193.69721;0.0;193.69721;0.0;699.0833;12.198456;29.533486;12.198454
440;12.198458;304.54444;0.0;742.59036;304.54444;0.0;304.54444;0.0;742.59036;12.382555;29.493601;12.198458
441;12.198471;345.42332;0.0;860.29583;345.42332;0.0;345.42332;0.0;860.29583;12.283783;29.442887;12.198471
442;12.198485;325.23141;0.0;859.98625;325.23141;0.0;325.23141;0.0;859.98625;12.282715;29.390548;12.198485
443;12.198498;308.71174;0.0;819.67589;308.71174;0.0;308.71174;0.0;819.67589;12.315562;29.341791;12.198498
444;12.198512;302.56206;0.0;776.42943;302.56206;0.0;302.56206;0.0;776.42943;12.35212;29.294661;12.198512
445;12.198525;243.23795;0.0;770.00747;243.23795;0.0;243.23795;0.0;770.00747;12.358777;29.251964;12.198525
446;12.198529;206.68979;0.0;802.46184;206.68979;0.0;206.68979;0.0;802.46184;12.200625;29.217668;12.198529
447;12.198474;193.12715;0.0;848.11699;193.12715;0.0;193.12715;0.0;848.11699;12.198476;29.186962;12.198474
448;12.198416;218.9102;0.0;861.14548;218.9102;0.0;218.9102;0.0;861.14548;12.198418;29.155513;12.198416
449;12.198426;236.33596;0.0;829.5688;236.33596;0.0;236.33596;0.0;829.5688;12.30741;29.12014;12.198426
450;12.198439;242.8098;0.0;782.41841;242.8098;0.0;242.8098;0.0;782.41841;12.34686;29.083054;12.198439
451;12.198453;356.93841;0.0;765.23817;356.93841;0.0;356.93841;0.0;765.23817;12.362368;29.03783;12.198453
452;12.198466;249.85608;0.0;791.45275;249.85608;0.0;249.85608;0.0;791.45275;12.341653;28.983729;12.198466
453;12.19848;262.45213;0.0;839.15449;262.45213;0.0;262.45213;0.0;839.15449;12.301931;28.944138;12.19848
454;12.198479;195.71629;0.0;864.48673;195.71629;0.0;195.71629;0.0;864.48673;12.19872;28.907956;12.198479
455;12.198489;263.82832;0.0;844.15913;263.82832;0.0;263.82832;0.0;844.15913;12.295446;28.864939;12.198489
456;12.198503;236.06988;0.0;729.22454;236.06988;0.0;236.06988;0.0;729.22454;12.391008;28.826683;12.198503
457;12.198516;294.66926;0.0;698.43826;294.66926;0.0;294.66926;0.0;698.43826;12.417647;28.786516;12.198516
458;12.19853;333.9833;0.0;712.47214;333.9833;0.0;333.9833;0.0;712.47214;12.40723;28.737481;12.19853
459;12.198543;348.58761;0.0;758.42041;348.58761;0.0;348.58761;0.0;758.42041;12.369338;28.684582;12.198543
460;12.198545;178.24322;0.0;794.03846;178.24322;0.0;178.24322;0.0;794.03846;12.1993;28.64206;12.198545
461;12.198489;75.05938;0.0;819.32577;75.05938;0.0;75.05938;0.0;819.32577;12.198491;28.625031;12.198489
462;12.198435;75.0;0.0;775.64871;75.0;0.0;75.0;0.0;775.64871;12.198437;28.613446;12.198435
463;12.198384;214.35196;0.0;735.90873;214.35196;0.0;214.35196;0.0;735.90873;12.198386;28.596242;12.198384
464;12.198396;333.96988;0.0;736.64406;333.96988;0.0;333.96988;0.0;736.64406;12.38677;28.552404;12.198396
465;12.198409;378.26936;0.0;777.17865;378.26936;0.0;378.26936;0.0;777.17865;12.353727;28.496838;12.198409
466;12.198423;257.90026;0.0;781.31845;257.90026;0.0;257.90026;0.0;781.31845;12.349747;28.445675;12.198423
467;12.198436;279.45472;0.0;787.31999;279.45472;0.0;279.45472;0.0;787.31999;12.343439;28.403926;12.198436
468;12.19845;287.576;0.0;750.74065;287.576;0.0;287.576;0.0;750.74065;12.373038;28.360032;12.19845
469;12.198456;289.86738;0.0;705.20955;289.86738;0.0;289.86738;0.0;705.20955;12.408729;28.320933;12.198456
470;12.198455;191.00559;0.0;692.58777;191.00559;0.0;191.00559;0.0;692.58777;12.198625;28.283978;12.198455
471;12.198407;146.90075;0.0;738.64585;146.90075;0.0;146.90075;0.0;738.64585;12.198408;28.25844;12.198407
472;12.198355;75.840979;0.0;785.73086;75.840979;0.0;75.840979;0.0;785.73086;12.198357;28.240447;12.198355
473;12.198301;75.000005;0.0;804.71849;75.000005;0.0;75.000005;0.0;804.71849;12.198303;28.228852;12.198301
474;12.198248;75.0;0.0;778.15225;75.0;0.0;75.0;0.0;778.15225;12.198249;28.217267;12.198248
475;12.198197;75.0;0.0;730.45702;75.0;0.0;75.0;0.0;730.45702;12.198198;28.205683;12.198197
476;12.198146;75.0;0.0;741.59433;75.0;0.0;75.0;0.0;741.59433;12.198148;28.194099;12.198146
